id,titulo,qtd_exercicios,peso
3793,Lab 7 - Matrizes,10,1
3794,Desafios 7: Matrizes,8,1
3795,TP3,1,1
3796,TP3,13,1
3797,Lab 7 - Matrizes,10,1
3798,Extras 7: Matrizes,8,0
3799,Lab 7 - Matrizes,10,1
3800,Desafios 7: Matrizes,8,0
3801,Lab 7 - Matrizes,10,1
3802,Desafios 7: Matrizes,8,1
3803,Prova parcial 03 - Listas,2,0
3804,Lab 7 - Matrizes,10,1
3805,Desafios 7: Matrizes,8,0
3806,Recuperação A2,4,1
3807,Recuperação A2 (Grupo 2),4,1
3808,Lab 7 - Matrizes,10,1
3809,Recuperação Atividade A2,4,1
3810,Recuperação Atividade A2,4,1
3811,Desafios 7: Matrizes,9,1
3812,L17 - Exercício da aula 28,2,3
3813,Segunda chamada da avaliação parcial 2,3,1
3814,Atividade Avaliativa A3,4,1
3815,T15 - Listas ligadas,4,1
3816,L16 - Pilhas e filas,3,1
3817,Lab 7 - Matrizes,10,1
3818,Extra 7 - Matrizes,8,0
3819,Lab 7 - Matrizes,10,1
3820,Lab 7 - Matrizes,10,1
3821,L18 - Exercícios variados,3,6
3822,Prova Final de IP - 2021-2,10,1
3823,Lista 4 - Matrizes,16,1
3824,Avaliacao de GUBD 2021-2 ,4,1
3825,TP7: Matrizes,3,1
3826,TP7: Matrizes,3,1
3827,Avaliação - Variáveis e Estrutura Sequencial,3,1
3828,T17 - Exercício da aula 28,2,1
3829,Treino Semanal 09: TAD,3,0
3830,Lista 4 - Matrizes,16,1
3831,TP7: Matrizes,3,1
3832,TP7: Matrizes,3,1
3833,Exercícios da 2ª chamda da P2,3,1
3834,Avaliação Parcial 3,3,0
3835,TP7: Matrizes,3,1
3836,TP7: Matrizes ,2,1
3837,TP7 - Matrizes,3,1
3838,TP7: Matrizes,3,1
3839,Avaliação de Recuperação - Modularização: Funções,3,0
3840,TP7: Matrizes,3,3
3841,TP7: Matrizes,3,3
3843,TP7: Matrizes,3,1
3844,TP7: Matrizes,3,1
3845,TP2 - Trabalho Prático 2,2,1
3846,Prática da Avaliação Parcial 3,3,1
3847,T18 - Exercícios variados,3,1
3848,TP7: Matrizes,3,3
3849,Prova Final,4,0
3850,Prova Final,3,1
3851,Prova Final - 2a chamada,2,1
3852,Prova Final,3,1
3853,Prova Final,3,1
3854,TP3,13,1
3855,TP7: Matrizes,3,1
3856,TP7: Matrizes,3,0
3857,TP Substitutivo ,2,1
3858,TP Substitutivo ,3,1
3859,TP Substitutivo,3,1
3860,TP7: Matrizes,3,3
3861,Prova Final 2019/02,3,0
3862,TP7: Matrizes,3,1
3863,Prova Final 2019/02,3,1
3864,Prova Final 2019/02,3,3
3865,TP6: Repetição por contagem (Sub),3,1
3866,TP Substitutivo,3,0
3867,Prova Final 2019/02,3,1
3868,Prova final,4,1
3869,Prova Final 2022/02,3,1
3870,Prova Final 2019/02,3,0
3871,Prova Final 2019/02,3,1
3872,Prática da Prova Final,9,1
3873,Prova Final,3,1
3874,Recuperação Atividade A2,4,1
3875,Avaliação Substitutiva,4,1
3876,Recuperação Atividade A2,4,1
3877,Trabalho teste,1,1
3878,Prova Final,1,1
3879,Lista 1 - Variáveis e operadores,12,1
3880,Lista 13 - Matrizes,16,1
3881,Recuperação Atividade A2,4,1
3882,Lista 1 - Variáveis e Tipos de Dados,10,1
3883,Recuperação Atividade A3,2,1
3884,TP Substitutivo ,3,1
3885,Lab 0 – Primeiros passos com o Python,11,1
3886,Lab 1 - Variáveis e Estrutura Sequencial,18,1
3887,Lab 2.0 – Estrutura Condicional,6,1
3888,Lab 2.1 - Condicionais Encadeados,8,1
3889,Lab 3 - Repetição por Contagem,11,1
3890,Lab 4 – Repetição por Condição,23,1
3891,Lab 5 - Funções,8,1
3892,Lab 6 - Listas,8,1
3893,Lab 7 - Dicionários,7,1
3894,Lab 8 – Matrizes,12,1
3895,Lab 3.1 - Estrutura de dados homogêneas,6,0
3896,Lista 2 - Entradas e Saídas e Dados,9,1
3897,Lista 2 - Entradas e Saídas e Dados,9,1
3898,Lab 2 - Condicionais,8,1
3899,TP 01: Variáveis e Estrutura Sequencial,3,1
3900,Atividade Avaliativa A3,4,1
3901,Atividade Avaliativa A3,4,1
3902,Lab 0 – Primeiros passos com o Python - 2020,17,1
3903,Lista 1,63,1
3904,Lista 3 - Estrutura Condicional,9,2
3905,Nova chance,10,1
3906,TP01 - IP - Entrada e Saída,10,1
3907,Lista 2,27,1
3908,Lista Diunkz,16,1
3909,Lista 2 - Correção,2,1
3910,Lista-Novatos,39,1
3912,Recuperação Atividade A3,2,1
3913,Recuperação Atividade A3,2,1
3914,Lab 1: Variáveis e Estrutura Sequencial,12,1
3915,Lab 2:  Est. Condicional Simples e Composta ,3,1
3916,Lab 3: Estrutura Condicional Encadeada,10,1
3917,Lab 4: Repetição por Condição (while),12,1
3918,Lab 5: Repetição por Contagem (for),10,1
3919,ReLista - Matrizes,16,1
3920,Teste,1,1
3921,Lista 4 - Estrutura Condicional Aninhada,5,1
3922,Laboratório de Codificação 0,14,1
3923,Lab 0 – Primeiros passos com o Python,16,1
3924,Lab 0 – Primeiros passos com o Python,16,0
3925,Lista 5 - Estruturas Heterogêneas: Registro,12,1
3926,Lista 5 - Estruturas Heterogêneas: Registro,12,1
3927,Lab 0 – Primeiros passos com o Python,16,1
3928,Lab 0 – Primeiros passos com o Python - 2020,16,0
3929,Lab 0 – Primeiros passos com o Python - 2020,16,0
3930,Lab 0 – Primeiros passos com o Python,16,0
3931,Lab 0 – Primeiros passos com o Python - 2020,16,1
3932,Lab 0 – Primeiros passos com o Python - 2020,16,0
3933,Lab 0 – Primeiros passos com o Python,16,0
3934,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3935,Extras 1 - Variáveis e Estrutura Sequencial,11,0
3936,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3937,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3938,Extras 1 - Variáveis e Estrutura Sequencial,11,0
3939,Extras 1 - Variáveis e Estrutura Sequencial (2020),11,1
3940,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3941,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3942,Extras 1 - Variáveis e Estrutura Sequencial,11,0
3943,Extras 1 - Variáveis e Estrutura Sequencial (2020),11,0
3944,TP02 - IP - Condicionais,10,1
3945,Lista 5 - Estrutura de Repetição (while),4,1
3946,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3947,Extras 1 - Variáveis e Estrutura Sequencial (2022),11,0
3948,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3949,Extras 1 - Variáveis e Estrutura Sequencial (2022),11,0
3950,TP03 - IP - Estruturas de repetição,10,1
3951,Avaliação - Estrutura de Repetição (while),2,1
3952,Lista 6 - Estrutura de Repetição (for),4,1
3953,L01 - Python A,1,1
3954,Avaliação 1,4,1
3955,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3956,L01 - Python,5,1
3957,Aula de Laboratório de SQL,6,1
3958,Lab 2 - Estrutura Condicional Composta,13,1
3959,Exercícios da Aula 17,10,1
3960,TP 01: Variáveis e Estrutura Sequencial,3,1
3961,TP 01: Variáveis e Estrutura Sequencial,3,1
3962,TP 01: Variáveis e Estrutura Sequencial,3,1
3963,TP 01: Variáveis e Estrutura Sequencial,3,1
3964,Primeiros Passos em Haskell,7,0
3965,Lab 4.1 - Estrutura de dados - Listas,2,1
3966,Lab 4.2 - Estrutura de dados - Filas e Pilhas,2,1
3967,Extras 1 - Variáveis e Estrutura Sequencial (2020),11,1
3968,TP 01: Variáveis e Estrutura Sequencial,3,1
3969,Lab 2 - Estrutura Condicional Composta,13,1
3970,Primeira Lista de Exercícios,21,3
3971,Extra 2 - Estrutura Condicional Composta,7,0
3972,Lab 2 - Estrutura Condicional Composta,13,1
3973,Lab 2 - Estrutura Condicional Composta,13,1
3974,Avaliação 1 (reposição),4,1
3975,Lab 2 - Estrutura Condicional Composta,13,1
3976,Extras 1 - Variáveis e Estrutura Sequencial,11,1
3977,Lab 2 - Estrutura Condicional Composta,13,1
3978,Extra 2 - Estrutura Condicional Composta,7,0
3979,TP04 - Sequências, Condicionais e Repetição,10,1
3980,Extra 2 - Estrutura Condicional Composta,7,1
3981,Lista de Exercícios 3: Estruturas de Repetição,10,1
3982,TP 01: Variáveis e Estrutura Sequencial,3,1
3983,TP 01: Variáveis e Estrutura Sequencial,3,1
3984,TP 01: Variáveis e Estrutura Sequencial,3,1
3985,TP 01: Variáveis e Estrutura Sequencial,3,1
3986,Atividade Avaliativa Registros,3,1
3987,TP05  - Switch-case,5,1
3988,Extra 2 - Estrutura Condicional Composta,7,0
3989,TP 02:  Est. Condicional Simples e Composta ,3,1
3990,TP 02:  Est. Condicional Simples e Composta (2019),2,1
3991,TP2 -  (2019_01),2,1
3992,Lab 2 - Estrutura Condicional Composta,13,1
3993,Lab 2 - Estrutura Condicional Composta,13,1
3994,Extra 2 - Estrutura Condicional Composta,7,0
3995,Lab 2 - Estrutura Condicional Composta,13,1
3996,Trabalho de Teste 2,5,1
3997,Teste 01,7,1
3998,Teste 01,7,1
3999,Teste 2,2,1
4000,IP - SIMULADO 01,4,0
4001,Lista 1,2,1
4002,Primeira lista,4,1
4003,11111111111,3,1
4004,Lista 1,3,2
4005,TP 02:  Est. Condicional Simples e Composta ,3,1
4006,L02 - Ordenação (1),5,1
4007,Extra 2 - Estrutura Condicional Composta,7,0
4008,TP 02:  Est. Condicional Simples e Composta ,3,1
4009,Lista de Exercícios 1,3,3
4010,TP 02:  Est. Condicional Simples e Composta ,3,1
4011,TP1,3,3
4012,TP 02:  Est. Condicional Simples e Composta ,3,1
4013,TP 02:  Est. Condicional Simples e Composta ,3,1
4014,T01 - Python,5,1
4015,TP 02:  Est. Condicional Simples e Composta ,3,1
4016,2ª chamada Atividade Registros ,1,1
4017,Recuperação Atividade Avaliativa Registros T1,2,1
4018,TP 02:  Est. Condicional Simples e Composta ,3,1
4019,2 Chamada Atividade Avaliativa Registros,1,1
4020,2ª chamada Atividade Registros ,1,1
4021,Extra 2 - Estrutura Condicional Composta,7,1
4022,Lista 14 - Estruturas Heterogêneas: Registro,12,1
4023,Recuperação Atividade Avaliativa Registros T2,2,1
4024,Lab 1 - Variáveis e Estrutura Sequencial,12,1
4025,Extras 1 - Variáveis e Estrutura Sequencial (2020),11,1
4026,2ª chamada Atividade Registros ,1,1
4027,Atividade Avaliativa Registros,3,1
4028,Atividade Avaliativa Registros,3,1
4029,Lab 3 - Estrutura Condicional Encadeada,10,1
4030,Extra 3 - Condicionais Encadeados (if/elif),8,0
4031,IP - SIMULADO 02,3,0
4032,IP - SIMULADO 03,3,0
4033,Lab 3 - Estrutura Condicional Encadeada,10,1
4034,Extra 3 - Condicionais Encadeados (if/elif),8,0
4035,Revisão Para Primeira Prova,7,0
4036,Primeira Lista de Exercícios,21,1
4037,Lab 3 - Estrutura Condicional Encadeada,10,1
4038,Extra 3 - Condicionais Encadeados (if/elif),8,1
4039,Lab 3 - Estrutura Condicional Encadeada,10,1
4040,Extra 3 - Condicionais Encadeados (if/elif),8,0
4041,IP - AVALIAÇÃO 01,3,1
4042,IP - SIMULADO 01(cópia),4,0
4043,IP - SIMULADO 02(cópia),3,0
4044,IP - SIMULADO 03(cópia),3,0
4045,Lab 3 - Estrutura Condicional Encadeada,10,1
4046,Lab 3 - Estrutura Condicional Encadeada,10,1
4047,Extra 3 - Condicionais Encadeados (if/elif),8,0
4048,Avaliação 2,5,1
4049,Lab 0 – Primeiros passos com o Python - 2020,14,1
4050,TP 2 - Condicional Simples e Composta (if/else),3,1
4051,TP 02:  Est. Condicional Simples e Composta ,3,1
4052,TP 2 - Condicional Simples e Composta (if/else),3,1
4053,TP 2 - Condicional Simples e Composta (if/else),2,1
4055,Extra 3 - Condicionais Encadeados (if/elif),8,1
4056,Lab 3 - Estrutura Condicional Encadeada,10,1
4057,Extra 3 - Condicionais Encadeados (if/elif),8,1
4058,TP 03 – Condicionais Encadeadas (if/elif),3,2
4059,Extra 3 - Condicionais Encadeados (if/elif),8,0
4060,Exame Final,3,1
4061,Exame Final,3,1
4062,Exame Final,3,1
4064,Lab 3 - Estrutura Condicional Encadeada,10,1
4065,Extra 3 - Condicionais Encadeados (if/elif),8,0
4066,L01 - Introdução ao Code Bench,3,3
4069,Recuperação,4,1
4070,Primeira Avaliação IC,5,7
4071,TP 01: Variáveis e Estrutura Sequencial,3,1
4072,Lab 2 - Estrutura Condicional Composta,13,1
4073,Extra 3 - Condicionais Encadeados (if/elif),8,1
4074,Extra 2 - Estrutura Condicional Composta,7,1
4075,Lab 3 - Estrutura Condicional Encadeada,10,1
4076,Lista de Exercicios - Vetores e Matrizes,9,1
4077,2ª Segunda Rodada de Exercicios - Vetores,7,1
4078,Mais Vetores!,10,1
4079,T02 - Ordenação (1),5,1
4080,TP 03 – Condicionais Encadeadas (if/elif),3,1
4081,TP - IP - ATIVIDADE EXTRA,3,1
4082,L03 - Árvore binária de busca (1),3,1
4083,TP 03 – Condicionais Encadeadas (if/elif),3,1
4084,L04 - Árvore binária de busca (2),2,1
4085,TP 03 – Condicionais Encadeadas (if/elif),3,2
4086,Lab 3 - Estrutura Condicional Encadeada,10,1
4087,TP 03 – Condicionais Encadeadas (if/elif),3,2
4088,Problemas com Array,3,1
4089,TP06 - Vetores,7,1
4090,TP06 - Para, enquanto e vetor,10,1
4091,TP 03 – Condicionais Encadeadas (if/elif),3,1
4092,Lab 4 – Repetição por Condição (while),12,1
4093,Extras 4 – Repetição por Condição (while) 2019,9,0
4094,TP 03 – Condicionais Encadeadas (if/elif),3,2
4095,TP 03 – Condicionais Encadeadas (if/elif),3,2
4096,Lab 4 – Repetição por Condição (while),12,1
4097,Extras 4 – Repetição por Condição (while),9,1
4098,Desafios 4 – Repetição por Condição (while),9,0
4099,Lab 4 – Repetição por Condição (while),12,1
4100,Lab 4 – Repetição por Condição (while),12,1
4101,Lab 4 – Repetição por Condição (while),12,1
4102,Extras 4 – Repetição por Condição (while),9,0
4103,Extras 4 - Repetição por Condição,9,0
4104,TP07 - Tratamento de exceção,5,1
4105,Entrada e saída dados,2,1
4106,Entrada e saída de dados,10,1
4107,Segunda Lista de Exercícios,15,3
4108,TP15 - Herança & Polimorfismo,6,1
4109,T03 - Árvore binária de busca (1),3,1
4110,TP5: Vetores e Strings,2,1
4111,TP5: Vetores e Strings ,3,1
4112,TP 04: Estrutura de Repetição por Condição,3,2
4113,Lab 4 – Repetição por Condição (while) 2023,12,1
4114,Extra 4 – Repetição por Condição (while) 2023,9,0
4115,Lab 4 – Repetição por Condição (while),12,1
4116,TP 04: Estrutura de Repetição por Condição,3,1
4117,TP 03 – Condicionais Encadeadas (if/elif),3,2
4118,IP - SIMULADO 04,3,0
4119,Lab 4 – Repetição por Condição (while),12,1
4120,Lab 5 - Vetores e Strings,10,1
4121,Extras 5 - Vetores e Strings,8,0
4122,Lab 9 - Listas,6,1
4123,Ordenacao e Listas Encadeadas,7,1
4125,L05 - Ordenação (2),3,1
4126,TP 04: Estrutura de Repetição por Condição,3,1
4127,L06 - Ordenação (2b),4,1
4128,TP 04: Estrutura de Repetição por Condição,3,1
4129,IP - AVALIAÇÃO 02,3,1
4130,Avaliação Parcial 2 EM ELABORAÇÃO,4,1
4131,Avaliação Parcial 2 ,4,1
4132,Teste - ignorar,2,1
4133,Extra 4 – Repetição por Condição (while),9,1
4134,TP08 - Arrays,5,1
4135,TP 04: Estrutura de Repetição por Condição,3,2
4136,TP 04: Estrutura de Repetição por Condição,3,2
4137,TP 04: Estrutura de Repetição por Condição,3,2
4138,TP 04: Estrutura de Repetição por Condição,3,3
4139,Lab 5 - Vetores e Strings,10,1
4140,Desafios 5 - Vetores e Strings,8,0
4141,TP 04: Estrutura de Repetição por Condição,3,1
4142,Lab 5 - Vetores e Strings,10,1
4143,Desafios 5 - Vetores e Strings,8,0
4144,Revisão para P2,5,0
4145,Lab 5 - Vetores e Strings,10,1
4146,Extra 5 - Vetores e Strings,8,0
4147,Segunda Avaliação,5,7
4148,Lab 5 - Vetores e Strings,10,1
4149,Desafios 5 - Vetores e Strings,8,1
4150,Strings ,5,1
4151,Lab 5 - Vetores e Strings,10,1
4152,Extra 5 - Vetores e Strings,8,0
4153,Lab 5 - Vetores e Strings,10,1
4154,TP 04: Estrutura de Repetição por Condição,3,2
4155,TP09 - sistema bancario,3,1
4156,TP5: Vetores e Strings,2,1
4157,TP 05: Vetores e Strings,3,3
4158,TP 05: Vetores e Strings,3,1
4159,T04 - Árvore binária de busca (2),2,1
4160,T05 - Ordenação (2),3,1
4161,Aplicações Intermediárias,6,1
4162,Segunda Lista de Exercícios,13,1
4163,Terceira Avaliação de IC (Python),5,1
4164,Terceira Lista (Python),20,3
4165,L07 - Árvores balanceadas 1,4,1
4166,Lab 5 - Vetores e Strings,10,1
4168,teste teste,3,1
4169,Lab 0 – Primeiros passos com o Python,16,9
4170,TP10 - String,10,1
4171,Avaliação Parcial 3,5,1
4172,TP 05: Vetores e Strings,3,1
4173,TP 05: Vetores e Strings,3,3
4174,T06 - Ordenação (2b),4,1
4175,IP - AVALIAÇÃO 02,4,1
4176,TP 05: Vetores e Strings,3,1
4177,TP 05: Vetores e Strings,3,3
4178,TP - Avaliação 02 (não vale nota),4,1
4179,Lab 6 - Repetição por Contagem (for),10,1
4180,Extras 6 - Repetição por Contagem (for),6,0
4181,Lab 0 – Primeiros passos com o Python - 2020,16,1
4182,Lab 1 - Variáveis e Estrutura Sequencial,18,1
4183,Lab 2.0 – Estrutura Condicional,6,1
4184,Lab 3 - Repetição por Contagem,11,1
4185,Lab 4 – Repetição por Condição,23,1
4186,TP 05: Vetores e Strings,3,3
4187,Lab 6 - Repetição por Contagem (for),10,1
4188,Extras 6 - Repetição por Contagem (for),6,0
4189,Lab 6 - Repetição por Contagem (for),10,1
4190,Extras 6 - Repetição por Contagem (for),6,0
4191,Lab 6 - Repetição por Contagem (for),10,1
4192,Extras 6 - Repetição por Contagem (for),6,1
4193,Desenvolvendo Habilidades de Programação ,8,1
4194,Lab 6 - Repetição por Contagem (for),10,1
4195,Extras 6 - Repetição por Contagem (for),6,0
4196,TP12 - Recursão,10,1
4197,TP10 - String,10,1
4198,TP09 - sistema bancario,3,1
4199,Avaliação Parcial 4,7,1
4200,Lista 07 - Recursão,10,1
4201,TP11  - Recursão,10,1
4202,TP 05: Vetores e Strings,3,2
4203,Lab 6 - Repetição por Contagem (for),10,1
4204,Extras 6 - Repetição por Contagem (for),6,1
4205,Avaliação Parcial 4,7,1
4206,TP 05: Vetores e Strings,3,3
4207,T07 - Árvores balanceadas 1,4,1
4208,TP 6: Estrutura de Repetição por Contagem (for),3,3
4209,TP6: Repetição por contagem (2019),3,1
4210,TP 6: Estrutura de Repetição por Contagem (for),3,1
4212,Lab 0 – Primeiros passos com o Python,11,1
4213,Lab 1 - Variáveis e Estrutura Sequencial,18,1
4214,Lab 2.0 – Estrutura Condicional,6,1
4215,Lab 2.1 - Condicionais Encadeados,8,1
4216,Lab 3 - Repetição por Contagem,11,1
4217,Lab 4 – Repetição por Condição,23,1
4218,Lab 5 - Funções,9,1
4219,Lab 6 - Repetição por Contagem (for),10,1
4220,Lab 6 - Repetição por Contagem (for),10,1
4221,Extras 6 - Repetição por Contagem (for),6,0
4222,Aula Prática - 03/02/2023 (vale nota),1,1
4223,Revisão 3* Prova,9,0
4224,Aplicações Iniciais,5,1
4225,TP 03 – Condicionais Encadeadas (if/elif),3,1
4226,TP 03 – Condicionais Encadeadas (if/elif),3,1
4227,Lab 0 – Primeiros passos com o Python - 2020,14,1
4228,Primeiros Passos no CodeBench e Python,3,1
4229,Terceira Avaliação de IC (Python),5,7
4230,Sequencia ,5,1
4231,L08 - Fila de prioridades,4,1
4232,TP 03 – Condicionais Encadeadas (if/elif),3,1
4233,Lab 6 - Repetição por Contagem (for),10,1
4234,TP 6: Estrutura de Repetição por Contagem (for),3,1
4235,Avaliação Parcial 4 NOVA,5,1
4236,Quarta Lista (Python),12,3
4237,Lab 7 - Matrizes,10,1
4238,Extras 7: Matrizes,8,0
4239,TP 6: Estrutura de Repetição por Contagem (for),3,3
4240,TP 6: Estrutura de Repetição por Contagem (for),3,3
4241,TP 6: Estrutura de Repetição por Contagem (for),3,3
4242,TP 6: Estrutura de Repetição por Contagem (for),3,1
4243,Aplicações Avançadas,6,1
4244,Desenvolvendo Habilidades de Programação II,6,1
4245,Lab 0 – Primeiros passos com o Python - 2022,16,1
4246,Lab 7 - Matrizes,10,1
4247,Desafios 7: Matrizes,8,1
4248,Desafios 7: Matrizes,8,0
4249,Lab 7 - Matrizes,10,1
4250,Lab 7 - Matrizes,10,1
4251,Desafios 7: Matrizes,8,0
4252,Aula Prática - 10/02/2023 (vale nota),1,1
4253,Lab 7 - Matrizes,10,1
4254,Desafios 7: Matrizes,8,0
4255,Desafios 7: Matrizes,8,1
4256,Desafios 7: Matrizes,8,1
4257,Avaliação Parcial 5 a,5,1
4258,TP 6: Estrutura de Repetição por Contagem (for),3,3
4259,Lab 7 - Matrizes,10,1
4260,TP 6: Estrutura de Repetição por Contagem (for),3,3
4261,L09 - Tabelas de espalhamento,3,1
4262,Lab 7 - Matrizes,10,1
4263,TP7: Matrizes,3,3
4264,TP7: Matrizes (2019),2,1
4265,Lab 7 - Matrizes,10,1
4266,TP 03 – Condicionais Encadeadas (if/elif) - 14/02,3,1
4267,TP 02:  Estrutura Condicional  - 14/02,3,1
4268,Avaliação - Variáveis e Estrutura Sequencial,3,1
4269,Avaliação - Estrutura de Repetição (while),2,1
4270,Lab 7 - Matrizes,10,1
4271,Extra 7,8,0
4272,Exercício extra de ordenação,1,1
4273,Aula Prática - 17/02/2023 (vale nota),1,1
4274,TP 05: Vetores e Strings,3,1
4275,Lab 0 – Primeiros passos com o Python - 2023,16,1
4276,Lab 2 - Estrutura Condicional Composta,13,1
4277,Lab 3 - Estrutura Condicional Encadeada,10,1
4278,Prova Final,3,1
4279,Prova Final,3,0
4280,TP7: Matrizes,3,1
4281,Ultima Revisão,4,0
4282,TP7: Matrizes,3,3
4283,TP7: Matrizes,3,1
4284,Lab 0 – Primeiros passos com o Python,11,1
4285,Lab 1 - Variáveis e Estrutura Sequencial - 2020,12,1
4286,Lab 2.0 – Estrutura Condicional,6,1
4287,Lab 3 - Repetição por Contagem,11,1
4288,Lab 4 – Repetição por Condição,23,1
4289,Lab 3 - Condicionais Encadeados - 2020,12,1
4290,Lab 4 – Repetição por Condição - 2020,12,1
4291,Lab 4 - Repetição por Contagem - 2020,12,1
4292,TP7: Matrizes,3,3
4293,Lab 5 – Repetição por Condição,23,1
4294,Lab 6 - Funções,8,1
4295,Lab 7 - Listas,8,1
4296,Lab 8 - Dicionários,7,1
4297,Lab 9 – Matrizes,12,1
4298,Lab 10 - Pilhas e filas,9,1
4299,Lab 11 - Strings - 2022.2,4,1
4300,Lab 12 - Recursividade,9,1
4301,Lab 10 - Busca e Ordenação,7,1
4302,Lab 14 - Classes e Objetos,8,1
4303,Prova 04 - IP,3,1
4304,Quarta Avaliação de IC (Python),5,7
4305,Prova Final em Assembly do MIPS,4,1
4306,Introdução ao SQL,10,1
4307,Avaliação Parcial 6,5,1
